CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
8132839,2016,2017-03-04,1965,2016-09-24,1140,3178,BIG,6,5,5,1965,0,0,0,,0,B001,"4TH ST","OLYMPIC DR",0.00,,Y,A,-,Y,LA,7,1,-,R,34.686,R,4,N,Y,3,0,2,4,A,-,12,21453,A,N,D,C,B,A,H,-,A,A,0,Y,,,,Y,,A,01,0,2,0,0,2,0,0,0,0,"- ","- ",,,"LOS ANGELES","SANTA MONICA",-118.48756213999999,34.013866
8132892,2016,2017-02-13,1900,2016-10-06,0630,509080,530,4,5,5,1959,0,0,0,,0,53T1AM,"ROSEMEAD BL","MISSION DR",3.00,S,N,E,-,Y,LA,7,164,-,-,6.452,I,5,S,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,B,A,0,Y,,,,Y,,D,22,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES",ROSEMEAD,-118.07334616,34.08426687
8133949,2016,2017-01-23,1965,2016-09-17,1945,3843,0B1B,6,5,5,1965,0,0,0,,0,001,"RT 1","CALIFORNIA INCLINE",258.00,S,N,A,-,Y,LA,7,1,-,-,36.060,H,-,S,N,2,0,1,2,B,-,22,,,N,G,B,E,A,H,-,C,A,0,Y,,,,Y,,A,01,1,0,0,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","SANTA MONICA",-118.5060788,34.019680710000003
8134399,2016,2017-01-23,1967,2016-09-22,1250,101,,4,5,2,1967,0,0,0,,0,SOUTH,"RT 1","TEMPLE AV",165.00,S,N,A,-,Y,LA,7,1,-,-,4.480,H,-,S,N,4,0,1,2,A,-,11,21954,A,N,G,B,D,A,H,-,A,D,0,Y,,,,Y,,N,60,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","SIGNAL HILL",-118.15838223999999,33.789806179999999
8134699,2016,2017-02-27,1942,2016-08-09,0950,38050,0319,2,5,7,1942,0,0,0,C,0,1TL11,"FIGEUROA WY","23RD ST",4.00,N,N,A,-,Y,LA,7,110,-,-,21.112,R,4,S,N,3,0,1,2,A,-,09,21804,A,N,A,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.2747098,34.03368047
8138804,2016,2017-03-04,1923,2016-09-21,0927,467,304,3,5,3,1923,0,0,0,,0,3M3,"SEPULVEDA BL","MAPLE AV",26.00,N,N,A,-,Y,LA,7,1,-,-,25.681,I,5,N,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,A,01,0,0,1,0,1,0,0,0,0,"- ","- ",33.927039999999998,-118.39627,"LOS ANGELES","EL SEGUNDO",-118.39619518000001,33.927020830000004
8139839,2016,2017-02-27,1942,2016-08-10,1850,38326,1971,3,5,7,1942,0,0,0,,0,15T45,"RT 405","NORDHOFF ST",10.00,N,N,A,-,Y,LA,7,405,-,-,44.928,R,3,N,N,3,0,1,2,A,-,10,21950,C,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,A,01,0,1,0,0,1,0,0,0,0,NO,"- ",,,"LOS ANGELES","LOS ANGELES",-118.47292262000001,34.238138589999998
8140139,2016,2017-02-27,1942,2016-08-03,0730,40290,1959,3,5,7,1942,0,0,0,,0,16TL23,"TERRA BELLA ST","RT 5",0.00,,Y,A,-,Y,LA,7,5,-,-,37.915,R,3,S,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,A,01,0,0,1,0,1,0,0,0,0,"- ",SO,,,"LOS ANGELES","LOS ANGELES",-118.42819464999999,34.250036299999998
8142478,2016,2017-02-18,1916,2016-06-23,0802,2113,W19C1,4,5,4,1916,0,0,0,,0,00W,BADILLO,"AZUSA AV",0.00,,Y,A,-,Y,LA,7,39,-,-,1.120,I,5,N,N,4,0,1,2,A,-,05,21202,A,M,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",COVINA,-117.90785008,34.086460049999999
8145543,2016,2017-03-04,1942,2016-09-29,1205,35481,1941,4,5,7,1942,0,0,0,,0,10TL38,"SEPULVEDA BL","DEVONSHIRE ST",700.00,N,N,A,-,Y,LA,7,118,-,R,10.210,R,4,W,N,4,0,1,2,A,-,10,21950,A,F,G,B,B,A,H,-,A,A,0,Y,,,,Y,,-,99,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.46506709000001,34.266044979999997
8146069,2016,2017-03-04,1900,2016-09-29,1738,523207,2311,4,5,5,1919,0,0,0,,0,230T,"RT 605","SOUTH ST",20.00,N,N,A,-,Y,LA,7,605,-,R,3.860,R,3,N,N,3,0,1,2,A,-,10,21950,A,N,G,B,C,A,H,-,A,D,0,Y,,,,Y,,A,01,0,1,0,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES",CERRITOS,-118.0964173,33.859909270000003
8146446,2016,2017-02-18,1900,2016-09-16,0700,462141,2112,5,5,5,1943,0,0,0,,0,212T4,"LONG BEACH BL","RT 105",0.00,,Y,A,-,Y,LA,7,105,-,R,11.762,R,4,W,N,4,0,1,2,A,-,11,21950,B,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,N,60,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES",LYNWOOD,-118.20660671,33.923622649999999
8149777,2016,2017-01-21,1956,2016-09-26,1556,1319,50,1,5,5,1956,0,0,0,,0,005,"RT 107","180TH ST",3.00,S,N,A,-,Y,LA,7,107,-,-,4.320,I,5,S,N,2,0,1,2,A,-,11,21950,B,N,G,B,D,A,H,-,A,D,0,Y,,,,Y,,N,60,1,0,0,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","REDONDO BEACH",-118.35265819,33.867416919999997
8150191,2016,2017-02-13,1965,2016-10-07,1447,3882,0B3A,5,5,5,1965,0,0,0,,0,003,"SANTA MONICA BL","CENTINELA AV",200.00,W,N,A,-,Y,LA,7,2,-,-,2.321,I,6,E,N,3,0,1,2,A,-,17,22517,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","SANTA MONICA",-118.46773422,34.038633840000003
8150255,2016,2017-02-14,1942,2016-10-09,1000,40337,1049,7,5,7,1942,0,0,0,J,0,15TL47,"BURBANK BL","RT 405",5.00,S,N,A,-,Y,LA,7,405,-,-,40.171,R,4,N,N,4,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.46758188,34.17043992
8150758,2016,2017-02-13,1942,2016-10-16,1710,40452,1432,7,5,7,1942,0,0,0,N,0,14TL52,"MARCO PL","LINCOLN BL",7.00,E,N,A,-,Y,LA,7,1,-,-,32.441,I,6,N,N,4,0,1,2,A,-,08,22107,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,D,22,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.45696061,33.996132549999999
8151483,2016,2017-02-18,1976,2016-08-26,1839,393,,5,5,5,1976,0,0,0,,0,003,"WHITTIER BL","WASHINGTON AV",120.00,W,N,A,-,Y,LA,7,72,-,-,3.790,H,-,S,N,3,0,1,2,A,-,17,22517,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",WHITTIER,-118.0347635,33.964222849999999
8153979,2016,2017-02-14,1942,2016-10-12,1905,32774,0911,3,5,7,1942,0,0,0,I,0,9T57,"SHERMAN WY","FIRMAMENT AV",130.00,W,N,A,-,Y,LA,7,405,-,-,42.247,R,1,N,N,4,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,C,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.47374965,34.199253169999999
8153995,2016,2017-02-13,1976,2016-10-10,0847,429,,1,5,5,1976,0,0,0,,0,002,"PENN ST","WHITTIER BL",7.00,E,N,A,-,Y,LA,7,72,-,-,4.856,I,6,N,N,3,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,D,0,Y,,,,Y,,A,01,0,1,0,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES",WHITTIER,-118.04690383000001,33.975562250000003
8154362,2016,2017-02-18,1900,2016-08-20,1205,600904,1335,6,5,5,1908,0,0,0,,0,133,"LAKEWOOD BL","ROSE ST",8.00,N,N,A,-,Y,LA,7,19,-,-,5.529,I,5,S,N,4,0,1,2,A,-,09,21802,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",BELLFLOWER,-118.14265008,33.869561740000002
8154889,2016,2017-03-06,1941,2016-10-11,1155,10939,,2,5,7,1941,0,0,0,,0,,"PACIFIC COAST HWY","PASADENA AV",283.00,W,N,A,-,Y,LA,7,1,-,-,6.190,H,-,N,N,3,0,1,2,A,-,07,21658,A,N,C,G,A,A,H,-,A,D,0,,Y,,,Y,,L,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LONG BEACH",-118.18809496999999,33.789918970000002
8154997,2016,2017-03-04,1976,2016-08-25,1232,314,,4,5,5,1976,0,0,0,,0,004,"WHITTIER BL","SANTA GERTRUDES AV E",4.00,W,N,A,-,Y,LA,7,72,-,-,0.970,I,5,N,N,4,0,1,2,A,-,12,21453,A,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,D,22,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES",WHITTIER,-117.99227309,33.944002730000001
8156333,2016,2017-03-06,1900,2016-10-02,1630,510899,2611,7,5,6,1950,0,0,0,,0,264T1,"5TH ST EAST","RT 138",0.00,,Y,A,-,Y,LA,7,138,-,-,44.186,I,6,E,N,4,0,1,2,A,-,05,21650,1,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",PALMDALE,-118.12071321000001,34.579707919999997
8159880,2016,2017-03-06,1900,2016-10-13,0631,524061,0560,4,5,3,1968,0,0,0,,0,55T1AM,"GARVEY AV","RT 164",19.00,S,N,A,-,Y,LA,7,164,-,-,4.810,I,6,S,N,3,0,1,2,D,-,00,,,N,G,B,C,A,H,-,B,A,0,Y,,,,Y,,-,"- ",0,1,0,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","SOUTH EL MONTE",-118.06551992,34.062703220000003
8160090,2016,2017-01-21,1942,2016-09-30,1150,39473,2115,5,5,7,1942,0,0,0,,0,17TL16,"TOPANGA CANYON BL","STRATHERN ST",350.00,S,N,A,-,Y,LA,7,27,-,-,15.470,H,-,S,Y,2,0,1,3,A,-,03,22350,,N,G,B,E,A,H,-,A,D,0,Y,,,,Y,,A,01,1,0,0,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.606065,34.214531030000003
8161038,2016,2017-02-27,1942,2016-10-10,2219,41928,1547,1,5,7,1942,0,0,0,O,0,15A38,"MAGNOLIA BL","RT 170",0.00,,Y,A,-,Y,LA,7,170,-,R,15.263,R,4,N,N,4,0,1,2,A,-,05,21650,,N,G,B,A,A,H,-,C,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.38193086,34.163440860000001
8161876,2016,2017-03-03,1942,2016-05-16,1435,40717,0316,1,5,7,1942,0,0,0,C,0,,"NORMANDIE AV","RT 10",0.00,,Y,A,-,Y,LA,7,10,-,R,13.212,R,1,E,,2,0,1,2,A,-,10,21950,A,N,A,B,B,A,H,-,A,A,0,Y,,,,Y,,D,22,1,0,0,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.30219078,34.036976629999998
8162809,2016,2017-03-03,1955,2016-11-07,0742,41138,0011,1,5,6,1955,0,0,0,,0,003,"RT 10","TOWNE AV",4.00,W,N,A,-,Y,LA,7,10,-,-,46.273,R,1,E,N,3,0,1,2,A,-,10,21950,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,D,22,0,1,0,0,0,0,1,0,0,EF,"- ",,,"LOS ANGELES",POMONA,-117.74391125,34.077207379999997
8163538,2016,2017-02-13,1900,2016-10-25,1043,253807,2608,2,5,6,1950,0,0,0,,0,261T1,"RT 138","35TH ST EAST",0.00,,Y,A,-,Y,LA,7,138,-,-,47.251,I,5,E,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,A,01,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES",PALMDALE,-118.06725199,34.58019925
8166563,2016,2017-01-17,1972,2016-03-01,0215,19619,,2,5,6,1972,0,0,0,,0,,"PACIFIC COAST HWY","CALLE MAYOR",1200.00,E,N,A,-,Y,LA,7,1,-,-,16.980,H,-,S,N,1,1,0,2,A,-,11,21954,A,F,G,B,E,A,H,-,C,D,0,Y,,,,Y,,N,,0,0,0,1,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",TORRANCE,-118.36629803,33.811168270000003
8166582,2016,2018-09-27,1942,2016-11-08,1740,38090,1454,2,5,7,1942,0,0,0,N,0,7T23,"MARINA FWY","CULVER BL",942.00,W,N,A,-,Y,LA,7,90,-,-,1.580,H,-,E,Y,1,1,1,2,A,-,11,21954,A,N,G,B,D,A,H,-,B,A,0,Y,,Y,,Y,,N,60,0,1,0,1,0,0,0,0,1,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.43129866,33.981827109999998
8166665,2016,2017-02-03,1900,2016-12-29,1914,600904,1332,4,5,5,1908,0,0,0,,0,133T2,"RT 19","ROSECRANS AV",5.00,N,N,A,-,Y,LA,7,19,-,-,8.000,H,-,N,N,1,1,0,2,A,-,11,21954,A,N,G,B,D,A,H,-,C,D,0,Y,,,,Y,,N,60,0,0,0,1,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",BELLFLOWER,-118.14284845,33.905216979999999
8166795,2016,2018-09-27,1944,2016-02-06,0021,259,SOUTH,6,5,4,1944,0,0,0,,0,002,"SEPULVEDA BL","KEATS ST",0.00,,Y,A,-,Y,LA,7,1,-,-,22.091,I,5,S,Y,1,1,1,2,A,-,01,23152,A,N,C,G,A,A,H,-,C,D,0,,Y,,,Y,Y,A,01,0,1,0,0,0,1,0,0,0,"- ","- ",,,"LOS ANGELES","MANHATTAN BEACH",-118.39606984,33.875508519999997
8167110,2017,2019-04-08,1913,2017-12-06,1538,3981,23,3,5,4,1913,0,0,0,,0,002,"INDIAN HILL BL","RT 10",2.00,W,N,A,-,Y,LA,7,10,-,-,47.856,R,1,W,N,1,1,0,2,A,-,11,21456,B,N,G,B,D,A,H,-,A,A,0,Y,,,,Y,,A,07,0,0,0,1,0,0,0,0,0,"- ",WF,,,"LOS ANGELES",CLAREMONT,-117.71736873,34.081885280000002
8167276,2017,2018-09-06,1972,2017-10-23,2014,16697,,1,5,6,1972,0,0,0,,0,,"RT 1",OCEAN,150.00,W,N,A,-,Y,LA,7,1,-,-,16.280,H,-,S,N,1,1,0,2,A,-,11,21955,,N,G,B,D,A,H,-,C,D,0,Y,,,,Y,,N,,0,0,0,1,0,0,0,0,0,"- ","- ",,,"LOS ANGELES",TORRANCE,-118.35504534,33.806528059999998
8167682,2019,2020-01-27,1956,2019-09-11,0635,1292,04,3,5,5,1956,0,0,0,,0,001,"RT 1","PALOS VERDES BL",0.00,,Y,A,-,Y,LA,7,1,-,-,18.090,I,5,N,N,3,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","REDONDO BEACH",-118.38351440429688,33.818660736083984
8167738,2019,2020-02-10,1900,2019-08-31,2005,625547,1011,6,5,3,1995,0,0,0,,0,101A/P,"RT 1","ENCINAL CANYON RD",2640.00,E,N,A,-,Y,LA,7,1,-,-,58.900,H,-,N,N,3,0,1,2,A,-,01,23152,A,N,G,B,D,A,-,-,D,D,0,Y,,,,Y,Y,A,01,0,1,0,0,1,0,0,0,0,"- ","- ",34.039760589599609,-118.37615966796875,"LOS ANGELES",MALIBU,-118.87646484375,34.03985595703125
8167870,2019,2020-02-10,1941,2019-09-05,1903,5737,,4,5,7,1941,0,0,0,,0,,"PACIFIC COAST HWY","ROSE AV",58.00,E,N,A,-,Y,LA,7,1,-,-,5.130,H,-,S,Y,3,0,1,2,A,-,07,21658,A,N,C,G,A,A,H,-,B,D,0,,Y,,,Y,,L,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LONG BEACH",-118.16969299316406,33.789806365966797
8167882,2019,2020-02-10,1941,2019-09-12,0900,10968,,4,5,7,1941,0,0,0,,0,,"CHERRY AV","PACIFIC COAST HWY",0.00,,Y,A,-,Y,LA,7,1,-,-,5.011,I,6,S,N,4,0,1,2,A,-,08,22107,,F,A,B,B,A,H,-,A,A,0,Y,,,,Y,,A,,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LONG BEACH",-118.16766357421875,33.789806365966797
8167995,2019,2019-12-09,1967,2019-08-15,0946,158,,4,5,2,1967,0,0,0,,0,SOUTH,"RT 1","JUNIPERO AV",161.00,E,N,A,-,Y,LA,7,1,-,-,4.740,H,-,N,N,3,0,1,2,A,-,03,22350,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","SIGNAL HILL",-118.16280364990234,33.7899169921875
8168098,2019,2020-02-10,1941,2019-08-18,1506,10685,,7,5,7,1941,0,0,0,,0,,"EAST PACIFIC COAST HWY","MOLINO AV",0.00,,Y,A,-,Y,LA,7,1,-,-,4.641,I,5,N,N,4,0,1,2,A,-,11,21954,A,N,G,B,D,A,H,-,A,D,0,Y,,,,Y,,N,,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LONG BEACH",-118.1611328125,33.7899169921875
8168219,2019,2020-02-10,1967,2019-09-02,2303,159,,1,5,2,1967,0,0,0,,0,SOUTH,"RT 1","REDONDO AV",34.00,W,N,A,-,Y,LA,7,1,-,-,4.101,I,5,N,N,2,0,1,2,D,-,00,,,N,G,B,B,A,H,-,C,A,0,Y,,,,Y,Y,-,"- ",1,0,0,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","SIGNAL HILL",-118.15185546875,33.789913177490234
8169448,2016,2017-02-13,1941,2016-10-18,1529,5462,,2,5,7,1941,0,0,0,,0,,"STUDEBAKER RD","RT 405",50.00,S,N,A,-,Y,LA,7,405,-,-,0.605,R,1,S,N,3,0,1,2,A,-,12,22450,A,M,D,G,A,A,H,-,A,A,0,,Y,,,Y,,E,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LONG BEACH",-118.10102496,33.791610050000003
8169588,2016,2017-02-16,1941,2016-11-04,2135,10025,,5,5,7,1941,0,0,0,,0,,"PACIFIC COAST HWY","ORANGE AV",0.00,,Y,A,-,Y,LA,7,1,-,-,5.521,I,6,N,N,3,0,1,2,D,-,00,,,F,D,G,A,A,H,-,C,A,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LONG BEACH",-118.1762988,33.789920219999999
8170724,2016,2017-02-14,1941,2016-11-05,2216,10574,,6,5,7,1941,0,0,0,,0,,"CARSON BL","RT 405",12.00,W,N,A,-,Y,LA,7,405,-,-,10.407,R,4,S,N,4,0,1,2,A,-,08,22107,,N,G,B,B,A,H,-,C,D,0,Y,,,,Y,,A,,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LONG BEACH",-118.25425878999999,33.829850989999997
8172329,2016,2017-03-04,1941,2016-11-11,0736,10951,,5,5,7,1941,0,0,0,,0,,"RT 1","LINDEN AV",0.00,E,N,A,-,Y,LA,7,1,-,-,6.100,H,-,S,N,3,0,1,2,A,-,00,20001,A,F,G,G,A,A,H,-,A,D,0,,Y,,,Y,,A,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LONG BEACH",-118.18654727000001,33.789805489999999
8172465,2016,2017-02-13,1941,2016-10-17,1830,10937,,1,5,7,1941,0,0,0,,0,,"SAN FRANCISCO AV","PACIFIC COAST HWY",126.00,S,N,A,-,Y,LA,7,1,-,-,7.021,I,6,S,N,3,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,B,D,0,,Y,,,Y,,A,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LONG BEACH",-118.20242953,33.789889539999997
8172837,2016,2017-03-04,1944,2016-11-14,0812,345,SOUTH,1,5,4,1944,0,0,0,,0,002,"SEPULVEDA BL","14TH ST",11.00,N,N,A,-,Y,LA,7,1,-,-,23.021,I,6,S,N,4,0,1,2,A,-,08,22107,,N,D,B,E,A,H,-,A,A,0,Y,,,,Y,,A,07,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","MANHATTAN BEACH",-118.39610188,33.888949830000001
8173119,2016,2017-02-13,1942,2016-10-13,0540,33612,1751,4,5,7,1942,0,0,0,Q,0,17A23,"RT 27","LASSEN ST",5.00,S,N,A,-,Y,LA,7,27,-,-,18.131,I,5,S,N,3,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,C,A,0,Y,,,,Y,,A,07,0,1,0,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.60613724,34.249957049999999
8175416,2016,2017-03-04,1942,2016-11-08,0500,37662,1799,2,5,7,1942,0,0,0,Q,0,17A95,"RT 405",ROSCOE,3.00,E,N,A,-,Y,LA,7,405,-,-,43.916,R,4,S,N,4,0,1,2,A,-,12,21453,A,N,D,G,A,A,H,-,B,A,0,,Y,,,Y,,-,"- ",0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.4732977,34.223451760000003
8175473,2016,2017-02-14,1941,2016-11-16,1735,5226,901T,3,5,7,1941,0,0,0,,0,,"PACIFIC COAST HWY","LEMON AV",0.00,,Y,A,-,Y,LA,7,1,-,-,5.641,I,5,S,N,4,0,1,2,A,-,10,21950,A,N,D,B,B,A,H,-,A,A,0,Y,,,,Y,,-,,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LONG BEACH",-118.17845584,33.789807750000001
8176485,2016,2017-02-14,1900,2016-11-02,1153,527069,2607,3,5,6,1950,0,0,0,,0,263T1,"RT 138","AVENUE S",0.00,,Y,A,-,Y,LA,7,138,-,-,50.281,I,5,W,N,4,0,1,2,A,-,10,21950,A,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,A,07,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES",PALMDALE,-118.04498220000001,34.553807919999997
8176500,2016,2017-02-13,1900,2016-10-28,1311,527069,2610,5,5,6,1950,0,0,0,,0,263T1,"10TH ST EAST","RT 138",0.00,,Y,A,-,Y,LA,7,138,-,-,44.692,I,6,W,N,4,0,1,2,A,-,11,21950,B,N,G,B,B,A,H,-,A,A,0,Y,,,,Y,,N,60,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES",PALMDALE,-118.11184738999999,34.579563139999998
8179265,2016,2017-03-04,1900,2016-11-17,0810,613098,1017,4,5,3,1995,0,0,0,,0,220A1,"RT 1","TUNA CANYON RD",264.00,N,N,A,-,Y,LA,7,1,-,-,41.860,H,-,S,N,4,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,D,0,,Y,,Y,Y,,F,26,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",MALIBU,-118.59779435,34.039484020000003
8179627,2016,2017-03-03,1900,2016-11-18,1950,135495,2607,5,5,6,1950,0,0,0,,0,264T1,"47TH ST EAST","MARKET PL",498.00,S,N,A,-,Y,LA,7,138,-,-,48.830,H,-,W,Y,2,0,1,2,A,-,11,21954,A,N,G,B,D,A,H,-,C,D,0,Y,,,,Y,,N,60,1,0,0,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES",PALMDALE,-118.04502656,34.574898419999997
8180758,2016,2017-03-04,1942,2016-10-02,1015,40007,RD050,7,5,7,1942,0,0,0,,0,5L90,"PACIFIC COAST HWY","RT 110",4.00,E,N,A,-,Y,LA,7,1,-,-,11.632,I,5,S,N,4,0,1,2,A,-,08,22107,,F,B,C,-,A,H,-,A,A,0,Y,,,,Y,,-,99,0,0,1,0,1,0,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.28254507,33.790550230000001
8185789,2016,2017-03-04,1941,2016-11-10,0855,5578,,4,5,7,1941,0,0,0,,0,,"LONG BEACH BL","RT 91",0.00,,Y,A,-,Y,LA,7,91,-,R,11.272,R,4,W,N,3,0,1,2,A,-,09,21802,A,F,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,,0,1,0,0,0,0,1,0,0,"- ",WF,,,"LOS ANGELES","LONG BEACH",-118.19966388,33.873132759999997
8185844,2016,2017-03-04,1941,2016-12-05,2009,10941,,1,5,7,1941,0,0,0,,0,,"PACIFIC AV","PACIFIC COAST HWY",0.00,,Y,A,-,Y,LA,7,1,-,-,6.511,I,6,N,N,3,0,1,2,A,-,05,21650,,N,A,G,A,A,H,-,C,A,0,,Y,,,Y,,L,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LONG BEACH",-118.19362039000001,33.789917959999997
